bag_number,date,region,stratum,sector,subsector,site,abraded,edge_damage,technological_class,completeness,size_class,cortex,platform_type,blade_section,retouched_tool_type,retouch_mode,sheen,count,length,width,thickness,total,notes
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,4,1,1,1,0,1,101,A,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,3,3,1,3,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,1,1,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,2,3,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,1,2,3,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,5,1,1,1,0,1,1,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,2,,6,,2,,,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,6,,2,,,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,6,,2,,,,,,,4,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,1.2,2,2,2,,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,4,2,1,1,0,2,,,,1,14.8,12.1,2.4,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,3,2,2,1,0,,9,A,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,2,4,2,1,1,0,3,8,A,,1,0,0,0,2760,
344,,Serpis,XLVI,XLVI-8,XLVI-8-14,AC-37,1,3,4,1,2,1,1,1,8,A,,1,25.1,13.9,3.8,2760,
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,2,,6,,2,,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,6,,2,,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,1,6,,1,,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,6,,1,,,,,,,17,0,0,0,2760,"X.Vilaplana, (Pitol)"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol). mixto"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,3,1.2,2,2,2,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,1.2,2,2,2,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol). cortex rodat"
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,4,1,1,2,2,2,,,,1,15.1,15.5,4.2,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,2,1,2,1,,,,1,23.4,11.6,4.3,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,1,1,3,2,,,,1,19,9.4,2.5,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,1,1,1,3,1,1,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,1,1,0,1,1,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,1,1,0,1,1,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,1,1,0,2,1,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,2,1,0,3,"8
15","A
S",,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,4,2,1,1,0,1,15,S,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,0,,9,A,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,1.2,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,2,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,3,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,1,1,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,3,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,1,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,1,1,1,1,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,3,3,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,3,3,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,2,,6,,1,,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,1,3,1,1,1,2,,9,A,,1,0,0,0,2760,"X.Vilaplana, (Pitol)."
367,,Serpis,XLVI,XLVI-8,XLVI-8-14,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, (Pitol). mixto"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,6,,1,,,,,,,22,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,6,,1,,,,,,,50,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,6,,2,,,,,,,13,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,6,,2,,,,,,,27,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,1.2,1,3,2,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,1.2,1,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,1.2,1,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,1.2,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,1.1,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,1.3,1,1,2,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,2,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa. Avivado"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,2,1,0,1,,,,1,25.6,19.1,6.9,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,1,1,2,2,,,,1,21,15.3,5.2,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,2,1,0,3,,,,1,21.6,17.2,6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,2,1,3,1,,,,1,21.1,14.1,3.2,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,2,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,16.2,14.9,4.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,3,1,,,,1,17.8,13.9,5,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,1,1,3,1,,,,1,17.4,14.8,2.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,14.5,12.4,1.7,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,16.8,14.3,3.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,13.8,13.2,3.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,2,,,,1,15.6,11.7,2.9,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,5,2,1,1,3,3,,,,1,15.6,10.4,4.2,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,2,1,0,1,,,,1,11.3,16.2,4.1,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,13.5,9.9,2.9,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,1,1,3,1,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,3,1,,,,1,17.1,10.9,4.4,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,1,,,,1,11.7,11.4,2.5,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,2,,,,1,12.9,10.1,2.1,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,1,,,,1,8,10.2,2,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,5,2,1,1,0,1,,,,1,10.2,7.5,1.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,3,1,,,,1,7.9,11,2.7,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,2,0,2,,,,1,13.4,8.1,2.9,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,2,,,,1,10,10.4,3,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,2,0,2,,,,1,15.4,10.8,7,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,1,1,0,1,1,,,1,20.6,12.8,4.1,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,1,2,1,3,1,1,,,1,21,13.9,3.4,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,1,2,1,3,1,1,,,1,23.6,13.6,3.2,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,15,S,,1,19.6,17.8,2.5,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,5,2,2,1,3,1,15,S,,1,21,8.5,1.9,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,2,1,0,1,3.2,S,,1,23,20.3,5.4,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,1,0,,9,A,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,2,1,0,,9,A,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,4,2,1,1,0,1,8,A,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa. posible geom�tric"
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,5,2,1,1,0,1,8,A,,1,11.4,11.8,4.6,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,6,,1,,,,,,,5,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,3,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,3,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,2,3,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,1,2,2,1,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
