N_BOLSA,FECHA,REGION,AREA,SECTOR,SSECTOR,YACIMIENTO,RODADO,MECANICO,CLAS_TECN,FRACTURA,TAMANO,CORTEX,TALON,SEC_HOJ,TIPO,"TYPE_NUM,N,6,0",RET_MODO,LUSTRE,COUNT,LONGITUD,ANCHURA,GROSOR,PSDA,SUMA,MICRO
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,2,2,1,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,2,2,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,3,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,1,1,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,3,2,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,1.2,1,1,1,,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,1.2,1,1,1,,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,1.2,1,1,1,,,,,,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,4,2,,1,0,1,15,15,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,2,1,2,,3.2,32,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,2,2,,14,14,S,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,2,,8,8,A,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,1,1,1,3,,8,8,A,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,2,3,0,,8,8,A,,1,0,0,0,1,4004,
294,10/07/1988,Serpis,BP,BP-2,bp-2-6,,1,2,5,2,,2,0,,15,15,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,6,,2,,,,,,,,12,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,6,,2,,,,,,,,3,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,6,,1,,,,,,,,11,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,6,,1,,,,,,,,19,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,1,3,1,,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,2,2,2,,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,3,3,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,1,1,1,3,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,2,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,2,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,1,2,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,1,,2,2,3,,,,,1,36.2,14.4,6.4,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,1,,,,,1,12.7,15.6,2.4,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,1,,,,,1,17.9,12.7,5.2,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,1,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,0,1,,,,,1,12.5,9,1.7,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,0,3,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,0,2,,,,,1,16,8.5,2.5,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,5,2,,1,0,1,,,,,1,8.8,8.5,1.5,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,0,1,,,,,1,5.4,9.5,1.8,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,0,3,,,,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,2,2,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,3,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,2,0,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,2,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,1,1,2,,14,14,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,2,0,3,15,15,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,2,15,15,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,2,2,,1,0,3,15,15,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,2,0,1,8,8,A,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,1,8,8,A,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,10.1,101,"A
S",,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,5,5,A,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,2,,3.2,32,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,2,,3.2,32,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,2,,3.2,32,S,,1,0,0,0,1,4004,
295,10/07/1988,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,3,3.2,32,S,,1,0,0,0,1,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,6,,2,,,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,6,,1,,,,,,,,2,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,2,1,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,1,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,2,2,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,2,2,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,1,2,1,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,1,3,3,,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,1.2,2,2,1,,,,,,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,1,2,15,15,S,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,1,,,,,1,12.2,15.8,5.2,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,2,1,,,,,1,19.3,16.1,4.9,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,1,2,1,,,,,1,15.2,11.1,2.6,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,5,2,,2,0,1,,,,,1,10.5,10.1,2.2,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,3,1,2,15,15,P,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,2,2,,14,14,S,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,3,1,2,1,2,,8,8,A,,1,0,0,0,2,4004,
296,03/20/1993,Serpis,BP,BP-2,bp-2-7,,1,2,4,2,,1,0,2,10.3,103,Db,,1,0,0,0,2,4004,
297,10/07/1988,Serpis,BP,BP-2,bp-2-3,,1,2,6,,2,,,,,,,,2,0,0,0,1,4004,
297,10/07/1988,Serpis,BP,BP-2,bp-2-3,,1,2,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
298,10/23/1995,Serpis,BP,BP-2,bp-2-19,Taca,1,2,3,2,2,1,2,,,,,,1,0,0,0,2,4004,
298,10/23/1995,Serpis,BP,BP-2,bp-2-19,Taca,1,2,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
298,10/23/1995,Serpis,BP,BP-2,bp-2-19,Taca,1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
298,10/23/1995,Serpis,BP,BP-2,bp-2-19,Taca,1,2,4,2,,2,0,2,15,15,A,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,2,3,6,,1,,,,,,,,2,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,6,,1,,,,,,,,5,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,6,,2,,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,6,,1,,,,,,,,6,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,1.3,2,2,1,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,1.3,1,2,2,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,1.3,1,2,2,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,1.2,1,2,2,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,3,1,3,1,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,6,,2,,,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,1,3,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,2,1,3,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,3,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,2,3,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,4,2,1,1,2,1,,,,,1,0,17,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,4,2,1,1,0,1,,,,,1,0,14,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,4,2,2,1,2,1,,,,,1,0,17,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,5,2,1,1,2,1,,,,,1,0,11,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,3,5,2,1,1,0,2,,,,,1,0,11,0,2,4004,
299,10/12/1995,Serpis,BP,BP-2,bp-2-18,,1,2,5,2,1,1,0,1,8,8,A,,1,0,10,0,2,4004,
200,10/07/1988,Serpis,BP,BP-9,bp-9-5,ac-39,1,2,1.2,2,1,,,,,,,,1,0,0,0,1,4004,
200,10/07/1988,Serpis,BP,BP-9,bp-9-5,ac-39,1,2,6,,1,,,,,,,,1,0,0,0,1,4004,
201,10/07/1988,Serpis,BP,BP-9,bp-9-3,ac-39,1,2,6,,2,,,,,,,,4,0,0,0,1,4004,
201,10/07/1988,Serpis,BP,BP-9,bp-9-3,ac-39,1,3,6,,,,,,,,,,1,0,0,0,1,4004,
201,10/07/1988,Serpis,BP,BP-9,bp-9-3,ac-39,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
201,10/07/1988,Serpis,BP,BP-9,bp-9-3,ac-39,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
202,10/07/1988,Serpis,BP,bp-9,bp-9-4,ac-39,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,6,,1,,,,,,,,3,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,1.2,1,2,1,,,,,,,1,0,0,0,1,4004,
203,10/07/1988,Serpis,BP,BP-9,bp-9-2,ac-39,1,2,3,2,1,1,0,,8,8,A,,1,0,0,0,1,4004,
204,10/07/1988,Serpis,BP,BP-9,bp-9-1,ac-39,1,2,6,,2,,,,,,,,3,0,0,0,1,4004,
204,10/07/1988,Serpis,BP,BP-9,bp-9-1,ac-39,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
204,10/07/1988,Serpis,BP,BP-9,bp-9-1,ac-39,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
204,10/07/1988,Serpis,BP,BP-9,bp-9-1,ac-39,1,2,4,2,,1,0,1,15,15,A,,1,0,0,0,1,4004,
205,01/01/1989,Serpis,BP,BP-11,bp-11-9,,2,3,,,2,,,,,,,,1,0,0,0,1,4004,
205,01/01/1989,Serpis,BP,BP-11,bp-11-9,,1,3,3,1,2,3,2,,,,,,1,0,0,0,1,4004,
205,01/01/1989,Serpis,BP,BP-11,bp-11-9,,1,1,6,,1,,,,,,,,1,0,0,0,1,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,6,,1,,,,,,,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,1,2,1,3,,,,,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,3,3,2,2,1,3,,,,,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,4,2,2,1,0,1,,,,,1,0,18.5,2.8,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,5,2,,1,0,2,,,,,1,0,8.4,2.4,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,4,2,,1,1,2,,,,,1,0,14.2,5.3,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,1,2,1,0,,13,13,P,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,4,2,,1,0,1,15,15,S,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,4,2,,1,0,1,8,8,A,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,2,3,4,1,,1,2,1,8,8,A,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,1,2,1,2,,3.1,31,S,,1,0,0,0,2,4004,
206,01/01/1989,Serpis,BP,BP-3,bp-3-5/7,ac-36,1,2,3,2,2,2,0,,8,8,A,,1,0,0,0,2,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,6,,2,,,,,,,,6,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,6,,2,,,,,,,,4,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,6,,1,,,,,,,,8,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,6,,1,,,,,,,,8,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,3,1,2,3,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,3,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,1,1,1,0,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,3,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
207,10/07/1988,Serpis,BP,BP-3,bp-3-3/4,"ac-36
",1,1,3,2,1,1,1,,,,,,1,0,0,0,1,4004,
